seqnames,start,end,width,strand,gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,tx_ids
chr7,75185385,75237696,52312,-,ENSG00000290871.1,4961.4537834598,-0.0195868292173187,0.044981248819158576,0.6625885492768302,0.6889181490952567,
chr7,44013562,44019170,5609,-,ENSG00000290872.1,135.21140580423736,-0.5003008820497544,0.04416570925566649,8.318261362665141e-30,2.633831421197053e-29,
chr7,76549360,76627982,78623,+,ENSG00000290873.1,699.7167815506265,2.7001836566003172,0.10050143520553276,6.644687211846793e-160,1.21687739675389e-158,
chr10,46759019,46786770,27752,-,ENSG00000290875.1,15.54361539601183,-1.0590675138200953,0.1157598382881524,2.7204547788992824e-20,6.839578156080479e-20,
chr15,30477821,30507623,29803,+,ENSG00000290876.1,126.81715367293592,-0.1461484485849254,0.10372605937697478,0.1440276221102944,0.16530337415824492,
chr18,109065,122340,13276,+,ENSG00000290877.1,54.304830264412146,-0.5019203082325363,0.22756941281381732,0.022200415939489383,0.027593939528206213,
chr6,32552713,32560022,7310,-,ENSG00000290878.1,4.610763353332976,-0.32768574206231676,0.21783253478374312,0.12079133314228718,0.13978603770356243,
chr15,28738022,28759204,21183,+,ENSG00000290879.1,1279.3784518512452,-0.1691973631749011,0.0373568837178925,5.346725253099903e-6,8.264485104530926e-6,
chr8,144700353,144707532,7180,+,ENSG00000290885.1,104.13774772131866,-1.400642788435612,0.06633095438336994,1.435138916624941e-99,1.379665965982331e-98,
chr4,4048211,4107583,59373,-,ENSG00000290888.1,10.050292697139234,-0.9473553809189723,0.11124899873460586,1.0510985436636929e-17,2.4617162125294872e-17,
chr16,74332402,74368240,35839,-,ENSG00000290890.1,206.2126904476297,-0.20875329557668318,0.05413426916960339,1.1523121029870051e-4,1.6618642562719435e-4,
chr5,141155996,141159061,3066,+,ENSG00000290893.1,28.80764070683258,-1.142266053606485,0.09055976676762537,8.502199770581181e-37,3.118551866373973e-36,
chr5,141234333,141237529,3197,+,ENSG00000290894.1,50.72692100293628,-1.0220810235983144,0.07332248864622708,1.008425248598099e-44,4.293975699571802e-44,
chr5,141240121,141243034,2914,+,ENSG00000290895.1,17.33676563865935,-1.032289045358814,0.10088048196626943,6.330867201089738e-25,1.7987097206879456e-24,
chr2,95789654,95797846,8193,+,ENSG00000290897.1,46.632867273352694,-0.6962520476392589,0.271972199724111,0.007019585432091747,0.009054372688170985,
chr10,48010132,48031640,21509,-,ENSG00000290898.1,12.40162153446608,0.0647416300717616,0.548685865605717,0.8834830876909001,0.8939179273092965,
chr20,30537597,30556427,18831,+,ENSG00000290901.1,4.2168038821083265,-1.0954336061696988,0.18498375370761092,1.257400837019328e-9,2.2647314561794932e-9,
chr1,120963645,120973561,9917,+,ENSG00000290903.1,6.630102333157768,-0.37380360220733566,0.1320443322922682,0.004165471615081326,0.00545105281226767,
chr2,200762308,200794239,31932,+,ENSG00000290906.1,9.181189434550415,-1.119387870524792,0.1907721086573435,1.9697020068771475e-9,3.519172518080366e-9,
chr9,38566260,38568009,1750,-,ENSG00000290907.1,10.578762955367171,-1.6180437706920205,0.13000661881695108,4.5093855393562446e-36,1.6320151388720066e-35,
chr13,21283487,21298091,14605,-,ENSG00000290911.1,84.27641769671528,-1.2951625544044754,0.07686093324347663,4.139612347026698e-64,2.437607779702839e-63,
chr15,23310881,23314566,3686,+,ENSG00000290912.1,230.07068547685702,-0.8016002283065935,0.05610331551309179,1.786036371067628e-46,7.885287509599969e-46,
chr10,46625929,46635145,9217,-,ENSG00000290913.1,12.772485409553891,-0.9899485793660757,0.10073172095340294,4.136234803299468e-23,1.120664296595018e-22,
chr17,22090743,22205156,114414,+,ENSG00000290919.1,10.661174473779727,1.0216856375787609,0.22255139199244728,2.084186214266126e-6,3.2823059260553883e-6,
chr10,45854093,45972428,118336,-,ENSG00000290921.1,148.61978046822557,-0.10920480852093878,0.045193019558501295,0.015429015907294662,0.019420610466680754,
chr9,85805359,85849728,44370,+,ENSG00000290924.1,142.0498730047778,-0.3588463260880804,0.06271638820473553,9.663925096027765e-9,1.682675304660661e-8,
chr7,65647010,65770810,123801,-,ENSG00000290926.1,59.75390909673466,-0.8755057067097936,0.07100006282192627,4.856709945628142e-35,1.7226759859282152e-34,
chr16,31700558,31711986,11429,+,ENSG00000290927.1,479.6129453108909,0.41100975056598127,0.07173633063868738,9.26119486300385e-9,1.6138886248872074e-8,
chr17,30709299,30790908,81610,+,ENSG00000290928.1,164.5403050126445,-0.32342084591324105,0.04221903139022059,1.7342315308064703e-14,3.6868359657678e-14,
chr22,17036570,17060825,24256,+,ENSG00000290931.1,442.2774011573797,-0.4087672640775882,0.05594713481526571,2.6744829573746526e-13,5.480225974847246e-13,
chr19,54532692,54545771,13080,+,ENSG00000290933.1,19.584987106144226,0.2087101826600962,0.07891547672168044,0.007934310861192801,0.01019898911967264,
chr3,198153287,198222513,69227,+,ENSG00000290937.1,195.82573393040514,0.15120796377594187,0.07361191578434095,0.038753939088625344,0.04718030481182716,
chr9,65865190,65877274,12085,-,ENSG00000290938.1,13.058358889821557,-1.955582188997655,0.2590643529996877,7.76400711691406e-15,1.6692831810208426e-14,
chr12,8234342,8242948,8607,-,ENSG00000290940.1,10.923901952617637,-0.13792994396506206,0.13113221629530913,0.28720269328257797,0.31719420787977026,
chr16,14822432,14824702,2271,-,ENSG00000290943.1,4.012926435284763,-2.710982859792749,0.20113506582731297,7.086245074690564e-42,2.8684782740215737e-41,
chr15,82355142,82419391,64250,+,ENSG00000290945.1,118.7661309306963,0.5272661341321236,0.0723696284237253,2.6471781011687287e-13,5.425718163937323e-13,
chr15,82445733,82454837,9105,+,ENSG00000290946.1,5.82613756962145,-2.0403970306079184,0.16638853344778204,4.0324592120733756e-35,1.4320709592393242e-34,
chr15,82464708,82477258,12551,+,ENSG00000290947.1,41.047507551405296,-1.705153078390022,0.09165721134219926,6.243014852215592e-78,4.45681893616502e-77,
chr15,82472993,82513950,40958,-,ENSG00000290948.1,144.1142210250324,0.2906439341270541,0.07614693785876775,1.2930747094646688e-4,1.8586140958189032e-4,
chr7,75359194,75395383,36190,+,ENSG00000290951.1,473.25006596482336,-0.5273334913482068,0.05216421114604456,6.0928950055905876e-24,1.6897921040684687e-23,
chr10,50021182,50067803,46622,-,ENSG00000290956.1,51.547986531183156,-1.2311364217608725,0.09280344468526441,7.446600045721105e-41,2.9442710950004986e-40,
chr11,17013998,17052993,38996,+,ENSG00000290957.1,52.26994330618486,0.5765445590266951,0.09152518173164717,2.3237132735063115e-10,4.3001430527402983e-10,
chr22,23638492,23640762,2271,-,ENSG00000290958.1,35.14237492132986,-0.45572347552302844,0.09606917239840913,1.776520882167058e-6,2.8059907132289026e-6,
chr11,3380918,3408981,28064,+,ENSG00000290960.1,45.68458519285725,0.27297375054719636,0.08130497251514417,7.28621813812417e-4,0.0010032158196012387,
chr9,66047084,66055006,7923,-,ENSG00000290970.1,11.847415621454088,-1.1790301197749826,0.27328579292896926,5.287739375957923e-6,8.173856296592043e-6,
chr9,64369394,64412691,43298,+,ENSG00000290972.1,5.184886302986081,-1.0544612437007927,0.38201843120017037,0.0018576548681451333,0.0024923176972272004,
chr17,27661549,27663658,2110,-,ENSG00000290973.1,511.99847010471456,6.723661703916918,0.15830474102306152,0,0,
chr17,16786489,16804455,17967,+,ENSG00000290976.1,803.5768929745718,-0.22902944561762698,0.20058627947759003,0.24031062857711574,0.2682877130509068,
chr16,32774929,32776196,1268,+,ENSG00000290984.1,29.529608112357817,-0.14309893616323072,0.08138110235684543,0.0779931959159147,0.09208221231867221,
chr16,32877469,32885142,7674,-,ENSG00000290985.1,14.712045420864957,-0.5028352241270798,0.09034545905775816,0.2829816953486493,0.3127713773314024,
chr19,37667751,37692315,24565,-,ENSG00000290988.1,77.58315730350472,-1.216773083094836,0.10122032599086896,4.269027624539599e-34,1.4861921877724402e-33,
chr1,223992743,224010612,17870,+,ENSG00000290989.1,244.72516075923417,0.1524729319823843,0.07144857179591188,0.03175865118231044,0.038965499779696613,
chr3,129382922,129399655,16734,-,ENSG00000290993.1,659.0462248427467,-0.3864270747249516,0.042966095501832516,2.4426168992600497e-19,5.988735306326579e-19,
chr11,67791648,67805336,13689,-,ENSG00000290994.1,141.88418021101393,-1.3938178177881988,0.06590776814530169,3.944571963967526e-100,3.815890820851898e-99,
chr15,30103720,30131757,28038,+,ENSG00000290997.1,14.768398720546779,-0.9988356779295314,0.2458273846228704,2.0591096337627515e-5,3.0908693509593376e-05,
chr1,120519468,120548357,28890,-,ENSG00000290999.1,952.9454299273609,0.03924370377079745,0.06186128218056157,0.5249560214416994,0.5568809748645435,
chr15,22427039,22436932,9894,-,ENSG00000291002.1,2.3246926833780814,-1.2091768505104208,0.4295211817891651,0.001615487184013377,0.002176503877343279,
chr15,22516909,22590820,73912,+,ENSG00000291003.1,4172.357284087966,0.052967295376673114,0.061345679863462704,0.35028546826549983,0.38224678623235575,
chr15,22610353,22617854,7502,-,ENSG00000291004.1,71.44392773909911,-1.3840634377726035,0.12010143481771965,3.0119261135007355e-31,9.845371820982477e-31,
chr1,145572345,145607858,35514,-,ENSG00000291005.1,413.29652366883744,0.08870507508042477,0.047945033419976746,0.0641096920380806,0.07639655728185493,
chr6,52664366,52669155,4790,+,ENSG00000291006.1,1473.780330150316,-3.0415132376524263,0.07345712255015086,0,0,
chr3,8682943,8693701,10759,+,ENSG00000291007.1,159.98394043871068,-0.7584651358568292,0.06505789617024811,1.4306010147425123e-31,4.704934092278446e-31,
chr6,28091137,28093664,2528,+,ENSG00000291008.1,17.881640091520158,0.03682566794692828,0.09140140155032359,0.6862453703634095,0.7114044198864137,
chr13,52167709,52194465,26757,-,ENSG00000291010.1,370.18112082366486,-0.41259524976212364,0.039846008123594186,3.37344548137712e-25,9.63068303928077e-25,
chr9,62376161,62435199,59039,+,ENSG00000291011.1,169.08386451169648,-0.861406135331788,0.15458659784774736,1.4832809250158492e-8,2.5654892541401774e-8,
chr22,38335762,38398929,63168,-,ENSG00000291015.1,93.08355119959104,-0.13718454655651,0.05811674580242887,0.01779937414395401,0.02230466594157852,
chr15,32406178,32434992,28815,-,ENSG00000291023.1,134.95640443929696,-1.2826779324824258,0.08653368735335396,3.5332046084762378e-50,1.6678167876337832e-49,
chr15,84507885,84511468,3584,-,ENSG00000291026.1,316.5707979262965,-1.2261061464381289,0.061496219323797306,2.4391790082489953e-88,2.0178186860085574e-87,
chr15,84527196,84571216,44021,-,ENSG00000291027.1,168.4905576752278,-1.1960760702792985,0.06121999910762039,2.776908470328026e-85,2.198148286060481e-84,
chr15,84570649,84580175,9527,+,ENSG00000291028.1,99.98859026269551,-1.3786268634472472,0.10640767069314064,3.8426621825211045e-39,1.471536031154191e-38,
chr7,55681074,55689301,8228,-,ENSG00000291029.1,76.4146717398154,-0.6616654279748975,0.15759349675683718,1.9238501699414486e-5,2.890837031816131e-5,
chrY,19455431,19567092,111662,-,ENSG00000291031.1,36.87293959192792,-2.0158762700451778,0.2798444206181979,4.499311793326733e-14,9.441941732865842e-14,
chrY,11153797,11215032,61236,-,ENSG00000291032.1,132.31244471958806,-0.44593629505280813,0.11849689097901288,1.4495528036394888e-4,2.0787498510869477e-4,
chrY,19567313,19606274,38962,+,ENSG00000291033.1,1786.976302656114,-0.4440639381012839,0.32270968557403173,0.13772417919111543,0.15841465337363866,
chr22,42555212,42582039,26828,-,ENSG00000291035.1,351.72130204959683,-0.54369166777673406,0.05287903720046288,7.075382706497784e-25,2.0092523265966084e-24,
chr7,5110184,5144546,34363,-,ENSG00000291037.1,7.9974000990626974,-0.24434274983921664,0.11762777857577682,0.03630540789320447,0.04429497228451415,
chr14,20437701,20443812,6112,+,ENSG00000291038.1,96.65291385098861,0.19031268707229704,0.041422108394629176,4.174867112602913e-6,6.489561580275899e-6,
chr14,24036439,24051028,14590,+,ENSG00000291039.1,9.711174874667114,-0.39987719502498886,0.12423652761023234,0.0010357553056313331,0.0014118941666226268,
chrX,2609340,2658924,49585,+,ENSG00000291040.1,333.41752059505677,0.0995166067000153,0.057215007015719466,0.07967709748150738,0.09395520085379891,
chr13,24924673,24968520,43848,-,ENSG00000291041.1,44.54304955923068,-1.9722750904368307,0.10955229546600813,4.0925230304108934e-74,2.768647490301374e-73,
chr3,133661926,133754576,92651,+,ENSG00000291042.1,17.998145232926976,-0.3452928851762128,0.09266197518286691,1.797780712496512e-4,2.563350257677495e-4,
chr10,73730562,73737790,7229,+,ENSG00000291043.1,90.16635148850422,-0.2765576346038009,0.04480536014245616,6.280355225893516e-10,1.1447172291167616e-9,
chr22,21102984,21122286,19303,+,ENSG00000291044.1,86.9208033074658,0.40406158917937607,0.1304934661346509,0.0017347318827979864,0.0023318619427626793,
chr10,5275206,5285925,10720,-,ENSG00000291045.1,29.862438817350576,3.6896114518488874,0.15544272495504313,2.0754914503282587e-127,2.7878116867649606e-126,
chr13,21298115,21353228,55114,+,ENSG00000291046.1,207.1736263308175,-0.38335222326292323,0.057990341447411844,4.2293956980578025e-11,8.03432346386966e-11,
chr16,30270065,30279970,9906,-,ENSG00000291047.1,27.864561953917306,0.13549054521586137,0.11447001677064089,0.2324868125514436,0.26013061021260114,
chr8,8234341,8244667,10327,-,ENSG00000291048.1,17.804450263475058,-0.7378453633861118,0.14452267301293029,1.427602064700981e-7,2.3696042882334905e-7,
chr8,8228595,8244865,16271,+,ENSG00000291049.1,239.93863497690236,-0.7794446530845023,0.054860085335477794,5.1524832419895785e-46,2.2532981166046313e-45,
chr21,9068325,9129773,61449,-,ENSG00000291050.1,794.8597787264993,-0.1430992107611817,0.11476852573554,0.20633768849298303,0.23242382072867915,
chr16,75501693,75517335,15643,-,ENSG00000291051.1,47.00815184566559,-0.03193857134497401,0.07965832551708897,0.6860467715196249,0.7112304166217975,
chr15,43726918,43747094,20177,-,ENSG00000291053.1,102.21286649299401,-0.5165353943798241,0.06017550424605765,7.33611110234043e-18,1.7258365520457093e-17,
chrX,136909369,137069407,160039,+,ENSG00000291054.1,72.61579002404493,0.43908782078493097,0.06132963804261752,6.928011493462289e-13,1.3974440206137852e-12,
chr5,1567495,1594651,27157,-,ENSG00000291055.1,586.9137151954033,-0.5552809121092379,0.03914188128829381,8.754484955666414e-46,3.8098069054480554e-45,
chr10,38383023,38402916,19894,-,ENSG00000291056.1,36.28553443653734,0.1605634264219223,0.08220669747165243,0.049464106204665854,0.059629164356799984,
chr16,18571162,18598328,27167,+,ENSG00000291057.1,29.717057447929726,-0.45356112898302414,0.13315766039513446,5.446550677375331e-4,7.552228113883546e-4,
chr15,28789664,28808298,18635,+,ENSG00000291058.1,3.90102051060274,-0.8097624425892315,0.17482859358884392,2.0363891243402417e-6,3.2085613382826835e-6,
chr16,22437008,22492220,55213,+,ENSG00000291060.1,1434.7968896603038,0.33204792965843855,0.04803554706467567,4.539711272013484e-12,8.917496536872347e-12,
chr9,38433696,38543880,110185,+,ENSG00000291061.1,13.866232166751214,-1.067589462341537,0.13956575241056185,9.420514792083657e-15,2.0194300939841984e-14,
chr15,84080168,84165291,85124,+,ENSG00000291062.1,37.00976016766953,0.6304582048605837,0.1303041427765335,8.231599680636479e-7,1.3222006987022344e-6,
chr17,31008497,31093127,84631,+,ENSG00000291063.1,113.09056275886917,-1.1411900220709805,0.06251584192861617,4.3366799365639274e-75,2.9835635613540643e-74,
chr22,50756948,50801309,44362,+,ENSG00000291064.1,1190.3652823821599,-0.9081290122252712,0.03037790581034988,1.2778436406663582e-196,3.2056966820621327e-195,
chr10,42254072,42367993,113922,-,ENSG00000291065.1,110.37206476185733,-0.6274001023352579,0.11225936459888337,1.585705574754329e-8,2.7381388536071393e-8,
chr16,21796106,21820444,24339,-,ENSG00000291066.1,467.85772371455636,-0.6338970540266913,0.09062884311271831,1.7731453378956628e-12,3.5310246806307944e-12,
chr20,58228940,58309494,80555,-,ENSG00000291067.1,1259.2112454431633,0.41003905449789824,0.046379153673788864,8.660995234723076e-19,2.0887167112829192e-18,
chr1,223951394,223992628,41235,-,ENSG00000291068.1,840.6800916386852,-0.3119462572077603,0.054969180290995574,1.3108431340887105e-8,2.271316330172438e-8,
chr10,46786674,46811989,25316,+,ENSG00000291069.1,802.8726590722248,-0.2086458510820124,0.061013300013888744,6.27950768354726e-4,8.671861766102343e-4,
chr3,125916609,125930056,13448,+,ENSG00000291071.1,109.04452069020367,-0.9468205237844665,0.08436209343288362,1.5042791887389983e-29,4.7454961314147614e-29,
chr1,16618253,16644686,26434,-,ENSG00000291072.1,373.53127485588465,-0.2447508770183726,0.06254601832065734,9.475708269956637e-5,1.373437349818881e-4,
chr16,21446683,21520444,73762,-,ENSG00000291073.1,756.7331203507766,0.05731337062535991,0.060432186368306884,0.37001512122916,0.40259900997414955,
chr17,20836447,20896162,59716,-,ENSG00000291074.1,4.88804780240661,-0.3228197111939295,0.25744642568151394,0.1793426464634878,0.20344263917118552,
chr9,40992245,41057399,65155,+,ENSG00000291075.1,1042.6173113857028,-0.0637175121914631,0.03120066970518109,0.044633218014105504,0.054005353246822575,
chr1,16215907,16217425,1519,-,ENSG00000291077.1,18.73213118484272,-1.6374839341890235,0.10822300589183856,4.141422529113071e-53,2.0525198864020853e-52,
chr3,10014235,10026395,12161,-,ENSG00000291078.1,426.299623192375,-0.009646904986788146,0.035472695949789516,0.7883728417817621,0.8066827617966007,
chr5,1598920,1634014,35095,-,ENSG00000291079.1,458.8452229604803,0.0016448285351988584,0.0670685727627144,0.9982777149754591,0.9984503825729641,
chr8,144973589,145002912,29324,-,ENSG00000291080.1,2263.4256413636003,-0.15855335085461883,0.04273682611557047,2.1951983886632308e-4,3.1125445184687384e-4,
chr3,130097782,130111506,13725,-,ENSG00000291081.1,188.63890419922558,-0.6436485191958967,0.05411355759601705,9.677104089524472e-33,3.269043633572383e-32,
chr15,28651421,28685264,33844,+,ENSG00000291082.1,834.210385222016,-0.09947690203509606,0.0438794252455984,0.026012144895460235,0.03215890274370598,
